content,score
"saya peserta roblox tidak suka saat saya main game, saya spil yaitu game menara belajar, dari situ ada kan yg diinjak hilang, disitu ada yg jail, sampai saya kena ban karena tidak bisa mengendalikan emosi, siapa coba yg ga emosi main tower ada yg jail, buat yg jail ANDA PIKIR ITU LUCU? NGGA SAMA SEKALI, saya ingin orang yg jail di ban, dan banyak juga peserta roblox banyak yg jatuh, termasuk saya, saya ingat kan lagi untuk anda yg jail saya mohon jangan di ulangin lagi bagi yg merasa pernahjail",4
"dari segi grafik dan permainan bagus, cuma untuk harga itemnya cepet bgt naiknya, dan turunnya luamaa bgtt rek, baju baju ku juga sering hilang, tapi gabisa ditarik robuxnya. terus pas wifi lagi bagus, suka tb tb disconnect koneksi. mohon perhatiannya yaa pihak roblox🙏🏻",4
game nya bagus bisa bikin subscriber YouTube ku banyak karena aku main Roblox dan aku rekam pas aku main Roblox nya pokoknya game ini bagus🎉🎉🎉🎉,5
"Game nya seru,tapi banyak bug nya kalau aku login Roblox layarnya hitam, mohon diperbaiki yaa",5
Menurutku ini game bagus tapi entah kenapa kalau setiap kali buka map nya harus nunggu lama atau kalau enggak gak bisa masuk ke map nya padahal udah pakai Wifi tapi tetep aja setiap buka map pasti gitu dan aku saranin kalau ada tower yang tinggi atau kayak yang lumayan susah plis pakai checkpoint karena aku belum handal main roblox gitu aja...,4
"Hi! Game roblox nya dh bagus banget cuman yg kadang bikin ngeselin itu bug yg kadang suka force close, tiba² ada tulisan ""Launching Experience"", and kamera freeze. Kalo bisa mohon diperbaiki ya biar para player roblox ngerasa nyaman🙏. Oh ya, kalo bisa, buat bhs indo jadi g banyak ""#"" lagi yh😊🙏",3
"Aku suka sama game nya , karena game nya banyak banget seru buat main aku kalau main game ini gak ngelek ya . Jadi aku kasih bintang lima makasih Roblox",5
aplikasi game terbagus adalah Roblox aku ga bisa berkata kata tau ini bagus gaada iklan dan bug nya jarang mungkin bug nya karna maps nya. maps nya mungkin agak berat dan aku udah main roblox sejak 1817makasih udahbikin game kalau ga ada pasti hidup ini,5
game ini sangat menyenangkan dan sangat bagus tapi aku mau Roblox itu mendapatkan robux secara gratis 🤭,5
roblox seru banget kayak permainan palaling bagus yang aku temui,5
"Seru banget game roblox banyak map ini saya sudah main 2 tahun tapi banyak bug contoh bug zoom sendiri,bug kamera nya gak bisa geser Kekanan kekiri terus bug gak bisa masuk map tolong di perbaiki developer🙏 tapi game nya seru kok :)🙂😁😆😀😄😃",5
saya sangat suka bermain game roblox karena game ini sangat seru sekali 😆😆😆,5
sebenar nya aku suka sama permainan ini soalnya bisa ketemu orang random poko nya permainannya juga banyak tapi kok update sekarang makin aneh yah kok asalnya kan roblox tuh warna hitam dan putih 💁‍♀️ tapi kok sekarang jadi warna biru dan putih??? jadinya suka banyak orang yang bilang copy Facebook 😢 terus lama kelamaan tuh market nya tuh kalau mau beli tuh suka naik derajat harganya padahal aku mau beli pemanas lengan doang 😔 tapi malah naik harganya yang asalnya cuman 80r skrng jd 100r😭!..,3
"Game nya bagus,cuman (1) Kamera nya pas aku majuin tiba tiba kamera nya mundur sendiri (2) pas aku main ke tower tiba tiba tombol loncat nya enggak bisa loncat sendiri..... Mohon developer roblox diperbaiki lagi ya bug nya soal nya mengganggu banget nih 😁💓 Terima kasih 🙏🏻",3
"Game nya seru abiss!!!!!! Yang gabut mending maen ini aja sih.cuma ada bug sedikit.tapi gpp.kalo lompat² sendiri sih cuma perlu buka logo roblox pas kita main.udh gitu aja.dan satu lagi, tolong jangan ban INCOMU!!!.untung² roblox diselamatin sama INCOMU, Malah di ban lagi.",5
roblox bisa gak sih bikin uptade nya jarang jarang gitu ini bikin data kuota ku habis,2
◡̈⋆ʜᴇʟʟᴏ(●’◡’●)ﾉ! Menurut aku permainan nya rame dan map yg ada di roblox itu banyak aku sukaa banget main roblox karena di sana aku bisa cari temen atau pacar kalo aku lagi gatmut suka main roblox dan kadang kadang itu roblox di apdet aku sukaa banget yaudah cuman segitu aja ya dari aku theng kyu ٩(ര̀ᴗര́)ᵇʸᵉ,5
Sangat bagus banyak game yang saya temukan. Tapi tolong bug nya dibenerin ya roblox game ini sudah sangat bagus sangat keren dan tidak ada iklan mantap pokonya game nya sangat banyak dan kesukaan saya itu adalah mm2 Brookhaven Tower sudah segitu saja,3
game ini sangat bagus saya menyukai nya semoga roblox update lagi jadi warna pink aku telat ya 💐💐,5
Game ini udah bagus banget bisa berteman dan lain sebagainya tapi ada bug yang membuatku jengkel bangettt yaitu saat login ke roblox pasword nya udah bener username nya juga udah bener terus tiba tiba ada kotak putih yang di atasnya ada tulisan security nah terus tiba tiba ke layar login lagi dan dibilang pasword salah padahal udah bener paswordnya terus kenapa fitur login cepat QR code dihilangkan padahal itu membantu aku banget loh tinggal scan langsung login Kenapaaa fitur itu dihapus 😭,4
aku suka roblox tapi aku gak suka yang baru kenapa diganti warna biru kan hitam bagus,5
"Gamenya seru, didalam roblox ada banyak game lainnya",5
Kok semakin di update selalu susah masuk padahal koneksi saya bagus dan menggunakan wifi terus wifi saya juga bagus pas saya masuk di pc/laptop kok nga bisa terus dia bilang disconnect dan di suruh leave habis itu saat saya uprage roblox jalan nya lama amat padahal koneksi bagus tolong di perbaiki,2
"Gilaa!! Ni game seru bgt! Banyak map lgi jdi gk bosen mainnya itu-itu aj, btw map paling ak suka tuh brookhaven,kalian jga coba deh download roblox trs main brookhaven dijamin bakal ketagihan!! Btw untuk bug ny tolong sedikit di perbaiki soalny setiap main di privat server brookhaven suka tiba-tiba keluar, jdi tolong rada di perbaiki, ok segitu aja pesan dri ak mksih :3",5
"Menurut ku roblox seru banget siihh, cuman masalahnya sering bug trus error. Contoh nya waktu main sering keluar dari map, waktu masuk ke map juga kamera nya sering error. Tapi gapapa kok aku tetap sukaa. Mohon diperbaiki lagi ya robloxx❗",5
"menurut ku Roblox game nya seru, cuman banyak user script yang rusuh, mungkin Roblox harus tingkatkan keamanan nya",5
Ada satu bug yang harus dihilangkan tolong soalnya itu licik bugnya di kalau kita pake afk mode habis killer muncul dimatikan nanti gak bisa dikill sama killer tapi nggak bisa escape tapi di game survive the killer doang tolong dihapus bugnya ya tapi sama gamenya seru semua bintang 5 untuk roblox,5
Seru banget main nya bagus permainanya lagi. Tapi maaf saya kasih bintang 4 karna roblox nya sering ulang ulang seperti mengulang daftar padahal saya tidak tau apa apa pas mau main sudah harus ulang daftar kan sayang sama permainan yg sudah lama dimainin udah level tinggi padahal nanti kalo daftar ulang pasti level nya ngulang juga kok begitu sih kenapa padahal sudah di upgrade tapi tidak bisa tolong beri saran apa kek mana gitu,4
Ini kenapa ya ini Roblox ku layar hitam tetapi itu suman di hp papah ku aja,4
gara² main genshin terus jadinya lupa kalo ada roblox 😭 (btw game nya bisa ngilang stress),5
"Gamenya seruu😋+bnyk mapnya,walaupun sering harus upgrade lgi tapi..dijamin yg bosan bisa terurai oleh roblox,ayoo semuanya segera dowload roblox😻👊",5
"game nya bagus banget tapi biasa suka ngebug gitu kalo lagi main kalo lagi main tiba tiba kamera nya ga bisa di kebawah sama keatas...tapi pas itu aku ada top up di roblox katanya pembayaran nya udh berhasil pas aku coba loading bentar gak masuk masuk robuxnya dan aku kira itu ngelag jadi aku keluar Bentar,eh malahan gak masuk juga kok aku jadi rugi sih aku beli 800 tapi gak masuk masuk mana mahal banget lagi,tolong di perbaiki...Mana ga bisa di update jg",4
game nya seruuuuuuuuuuu banget sampai aku hampir setiap hari main roblox,5
top 1 Roblox dan juga gema banyak dan lebih nyaman jika Anda memiliki banyak robux tetapi aku tidak bisa mebeli robux aku hanya orang biasa saja 😄😄😄😄😄😄 😭,5
kalo kalian suka ngebug kalian tinggal keluar dari aplikasi roblox terus masuk lagi nanti ilang ngebugnya dijamin gk bohong tapi ini buat bug yang gk bisa jalan tiba tiba :0. /\_/\ (o_o) (>💝) \/-\/ 😍😍😍😎 tapi kalo keluar sendiri mainnya jangan terlalu tekan.loncatnya,5
aku sangat menyukai Roblox dan aku bisa main map map nya tapi aku sering ngelek tapi gak papa kok aku masih sangat menyukai Roblox 💗,5
"GAME Nya bagus banget🌷, kita bisa Mabar, ada tempat chat bisa ngobrol bareng juga... Tapi pasti ada bug nya, setiap kali lagi mainin map pasti terkadang tiba tiba nge bug keluar sendiri 😔. Tapi ini menghibur bgt 🥳, terimakasih yg telah membuat game ini ... 😊 @BuilderManRoblox",5
Bagus sih tapi masih ada beberapa bug yg sering terjadi jadi roblox mohon di upgrade lagi dongg,5
roblox nya seru banget deh aku sering banget main brokeven seru banget pokonya deh gem nya bisa mabar seruuuuuuuuuu😍😍😍😍😍😍😍☺☺☺☺☺☺☺😍😍😍😍😍😍😍☺😍😜😍☺😍😍☺☺☺😍☺ ☺😍😚😚😚😚😚,5
Saya suka game roblox ini!!! Habis nya bisa banyak main map nya juga banyak tapi ada satu yang aku benci ya itu bug nya tolong sedikit di perbaiki habis nya saat saya main di spider saya digigit gara gara ngeleg tolong bug nya di perbaiki yah saya reating 9/10,4
"Roblox kenapa akun aku tidak bisa di masukin? Ini bug kah, aku juga pernah mengalami bug disconnect, tiba tiba keluar dari game, dan lain lain, misal nya saya lagi bermain blox fruit tiba tiba malah disconnect, itu hal yang paling ngeselin, padahal jaringan ku bagus loh, semoga kedepannya lebih bagus lagi ya🙏",3
"Ya memang sih banyak bug nya tapi bug itu tergantung sama Data/wifi kalian kalo jaringan nya ngelek, tapi ada kadang ga ada jaringan tapi di lihat ada ya mungkin Roblox nya error kali,ッsoalnya banyak yang marah tentang bug, padahal tergantung jaringan nya atau kadang di suruh cek internet tapi di lihat ada jaringan artinya ngelek, :bagian yang buruk → No 1. kadang layar ga bisa geser No 2. Ga bisa lihat avatar ketika main apa aja No 3. Ga bisa chat Dah itu aja bagian yang buruk bye 👋",5
"mapnya banyak, cuman baju baju nya itu pada mahal tapi tetep seru kok kalo mau beli baju bagus harus pake robux btw semoga Roblox kedepan nya bisa ngasih even gratis robux aminn 🥰😣",5
Aplikasi ini berkualitas 👍 kalo punya masalah login. Pastikan untuk matikan 2-step verivikasi. (khusus di hanpon) caranya ke web roblox di google. Ke settings/settingan matikan 2-step verivikasi dan coba untuk login ke appnya (Ini haya untuk orang yang punya masalah dengan login -kalo pake 2-step verivikasi 👍-) kalo masalahnya berbeda ya. Saya kurang tahu🗿🗿🗿🗿,5
bagus banget semngat buat devolopernya tapi sekarang kok warna disekitar logo roblox nya kok biru tapi gpp yang penting masih bagus kok,5
game nya sih bagus tapi banyak bug di game nya tolong di perbaiki ya kadang hp ku ikut bug jadi tolong bug nya di perbaiki supaya kita bisa main dengan tenang tanpa bug dan tidak merusak hp kita soalnya hp ku pernah rusak gara gara roblox nebug dan gak bisa di perbaiki hp ku plisss roblox di perbaiki supaya gak ada bug lagi yaa terus tolong tambahkan fitur terbaru untuk membuat game sendiri dan plisssss kurangi mb nya karena setelah saya ganti HP baru saya gak bisa instal roblox lagi!,3
"kenapa Roblox jadi warna biru, aku pengen nya hitam aj teman teman ku aj sekarang jarang main Roblox, aku sendiri.pliss jangan diganti warna nya hitam aj lebih bagus",1
"Woohoo gamenya bagus banget💯,dari segi gamenya emang bikin banyak orang tertarik!.bisa bikin Avatar,bisa bikin game sendiri(khusus laptop/PC)wah pokoknya amazing💯💯🥰 btw ada saran kalo ada bug misalnya 1.bug lompat sendiri Cara menyelesaikan nya adalah tekan tombol di pojok kiri atas yang gambar roblox terus udh deh🥰 2.bug keluar sendiri Ini tergantung hp kalian biasanya memori penuh,atau hapus cache di pengaturan dlu💯",5
"Game ini seru, tp kok makin kesini roblox makin error ya, setiap saya main map tower selalu jadi kotak...... Mengaggu saya pas main tower, jatoh terus... Padahal karakter saya gampang.......... Teruss gk bisa masuk map nya kalo blm upsate, kenapa harus di update? Semakin di update semakin banyak memo nya bisa sampai 600 mb, pedahal kalo di update gk ada yg baru... Sekali lagi pesan buat roblox [TOLONG DONG JANGAN ERROR TERUS] dah saya cape ngetik nya...",4
"Game nya bagus, tapi sayangnya ada beberapa banyak bug, mungkin itu terjadi di HP saya, dan game nya juga gak nyata, mau nyata gimana kalo game nya banyak yang penipuan, dan kalo bisa untuk top up roblox nya lumayan lah, namun ga paham saat metode pembayaran, dan game nya banyak di copycat sehingga gak bisa nentuin game yang asli, hanya itu, maaf jika tersinggung, dan izin kalo mau balas komentar ini pake bahasa Indonesia lah, gw gak bisa bahasa Inggris 🗿🗿🗿✌",4
roblox tolong di perbaiki ini kok eror gk bisa mengenal identitas 😭😅,1
bagus banget ini pasti jadi game kesukaan ku sih makasih ya roblox udah hadir di hidup kami 🤗😘😘😘😘,5
"Aplikasi ny bagus tapi ada beberapa bug gitu trus kalo up date itu harus bgt sedangkan memori hp ku penuh jadi gk bisa mainin lagi karena di suruh up date,, terus roblox ku sering ke blokir,, terus kadang aku cari nama roblox orng gk ada sudah itu saja mungkin bisa di perbaiki lagi",4
"tolong diperbaiki, gw sudah update tapi malah disuruh update lagi padahal memori penyimpanan masih banyak, waktu update 100% tulisannya gagal aneh bangett!!! secepatnya di perbaiki gw pengen mabar roblox sama temen gw.",1
"Roblox aku layarnya hitam, dan sangat sering disconnect game jelek bintang 1, kalo boleh di perbaiki lagi",1
Gamenya bagus tapi ada bug yang bikin saya tidak nyaman..... 1.waktu saya mau main game nya layarnya hitam. 2.waktu saya mau keluar dari gamenya selalu gak mau..... Itu aja sih tolong diperbaiki ya yang penting roblox tetep terbaik 👍👍👍👍👍👍👍🥰🥰,5
kenapa roblox harus ganti warna biru kan ada warna lain? tapi menurut ku game roblox seruh!,5
"awal saya main Roblox baik baik saja. namun beberapa minggu saya memainkan Roblox, ada beberapa masalah yaitu saat saya sedang di salah satu map, ava saya terhenti dan ada kolom hitam yang tertulis 'game paused' dan saya tidak bisa bergerak, keluar, ataupun reset. Dan ada beberapa tower yang tidak bisa dimainkan. dan saat saya hampir tamat di salah satu map ada kolom hitam yang tertulis 'koneksi terputus' padahal wifi saya lancar. masalah² itu terjadi semenjak Roblox di update. tolong diperbaiki",1
game nya bagus banget dan kalo main sama teman itu lebih bagus makasih ya Roblox tapi maaf ya kalo aku nya mar jadi Roblox sekali lagi maaf ya,5
Hai roblox.Aku suka roblox😊roblox asik gak ngebosanin bisa mabar bisa berteman dan bisa main tower roblox sangat seru pokoknya roblox lengkap deh ada obby tower towernya juga unik unik semua dan yang paling aku suka itu brokheeven kita bisa mabar game roblox seru dan bikin heppy🥰,5
"Game nya bagus+keren,,,bisa multiplayer,,,bnyak game ny,,, cocok deh buat di download,,buruan di download 😋,,,,, kekurangan nya suka nge bug,terus bnyak chet nya jadi kurang seru dehh🙂dan yg palinh penting gk ada iklan,,,,game seruu bangettttttt,,yg mau folow akun Roblox ku (Cantik_Aman)👈itu ya namanya.......nanti ku folback😋",5
"lag parah bilangnya sih hubungkan ke server apalah, padahal jaringan 100% bagus. login aja gabisa apalah Roblox ini😔🤛🏻",1
"saya player lama di roblox, dan dulu sebelum sy update itu lancar² aja, tapi kenapa setelah update malah makin nge lag ? padahal dirumah sy wifi nya bagus² aja, dan tolong bgt diperbaiki lagi agar sy dan semua player roblox tidak terganggu lagi.",5
